Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
18102,CA-2017-545089,05/12/2015,05/13/2015,Standard Class,PF-19120,United States,New Castle,Indiana,47362,Central,FUR-FU-10004270,Furni,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",646.374,13,0.0,47.1259
18103,US-2016-164455,09/14/2017,09/18/2017,Second Class,LW-16990,United States,Decatur,Alabama,35601,South,TEC-MA-10004458,Tech,Machines,Lexmark X 9575 Professional All-in-One Color Printer,385.219,8,0.5,-40.2439
18104,CA-2015-459696,01/13/2014,01/16/2014,Same Day,JS-15685,United States,Burbank,California,91505,West,OFF-PA-10004519,OfficeSupply,Paper,Spiral Phone Message Books with Labels by Adams,89.5693,3,0.0,
18105,CA-2017-601795,12/20/2016,12/25/2016,Second Class,EM-13825,United States,Clovis,New Mexico,88101,West,TEC-MA-10002790,technologies,Machines,NeatDesk Desktop Scanner & Digital Filing System,62.8834,1,0.5,-23.1171
18106,CA-2014-392442,12/13/2014,12/19/2014,Same Day,BK-11260,United States,Woodstock,Illinois,60098,Central,FUR-CH-10004983,Furni,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,250.5798,11,0.4,-2.3702
18107,US-2015-911097,10/27/2015,11/03/2015,Same Day,KM-16720,United States,Bartlett,Tennessee,38134,South,OFF-PA-10002764,OfficeSupply,Paper,Easy-staple paper,0.01,8,0.1,0.0021
18108,CA-2016-603284,10/04/2017,10/07/2017,Second Class,DB-13360,United States,Portland,Oregon,97206,West,OFF-BI-10001553,OfficeSupply,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.7037,6,0.8,-15.107
18109,US-2017-635869,01/27/2016,01/31/2016,First Class,WB-21850,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10001019,OfficeSupply,Paper,Xerox 1884,562.5918,10,0.4,-194.3622
18110,US-2014-748634,03/31/2017,04/03/2017,Second Class,GH-14485,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10004782,OfficeSupply,Paper,Xerox 228,345.167,10,0.1,
18111,US-2017-622731,11/28/2017,12/03/2017,First Class,MH-17785,United States,Wheeling,Illinois,60090,Central,TEC-AC-10002473,technologies,Accessories,Maxell 4.7GB DVD-R,0.01,10,0.0,0.0023
18112,CA-2014-939158,04/06/2014,04/08/2014,Same Day,TG-21310,United States,Florence,Kentucky,41042,South,FUR-CH-10000155,Furni,Chairs,Global Comet Stacking Armless Chair,381.9843,7,0.32,
18113,US-2014-809141,04/18/2016,04/23/2016,Second Class,DS-13180,United States,Helena,Montana,59601,West,OFF-PA-10000210,OfficeSupply,Paper,Xerox Blank Computer Paper,425.1228,10,0.45,82.3178
18114,CA-2014-146286,02/19/2015,02/24/2015,Second Class,SC-20845,United States,Roswell,Georgia,30076,South,FUR-CH-10002320,Furni,Chairs,Hon Pagoda Stacking Chairs,134.3135,14,0.7,-60.948
18115,CA-2017-104858,01/02/2015,01/04/2015,Standard Class,NP-18325,United States,Oceanside,California,92054,West,OFF-PA-10001497,OfficeSupply,Paper,Xerox 1914,605.3524,7,0.32,-57.0601
18116,US-2016-738517,12/24/2016,12/30/2016,First Class,SB-20290,United States,Waterloo,Iowa,50701,Central,OFF-AR-10001545,OfficeSupply,Art,Newell 326,624.8689,10,0.0,
18117,CA-2015-388084,08/25/2015,08/29/2015,Same Day,AM-10360,United States,Newport News,Virginia,23602,South,OFF-AR-10003190,OfficeSupply,Art,Newell 32,1324.9229,10,0.6,-472.6455
18118,CA-2015-485365,01/27/2017,01/30/2017,Same Day,DL-12865,United States,Springfield,Virginia,22153,South,OFF-AR-10004790,OfficeSupply,Art,Staples in misc. colors,0.01,2,0.6,
18119,US-2016-426851,03/06/2015,03/10/2015,Standard Class,EB-13870,United States,Newport News,Virginia,23602,South,OFF-AP-10000124,OfficeSupply,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,0.01,7,0.15,0.0054
18120,CA-2014-215447,11/03/2016,11/04/2016,Second Class,AG-10675,United States,Camarillo,California,93010,West,FUR-FU-10002298,Furni,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",1146.2416,7,0.8,-730.0783
18121,CA-2017-705285,11/07/2015,11/08/2015,First Class,AJ-10780,United States,Jackson,Mississippi,39212,South,OFF-BI-10004519,OfficeSupply,Binders,GBC DocuBind P100 Manual Binding Machine,308.5371,14,0.5,-161.18
18122,US-2014-971210,03/14/2016,03/14/2016,First Class,LS-16945,United States,Edinburg,Texas,78539,Central,OFF-AR-10001573,OfficeSupply,Art,American Pencil,1384.1373,3,0.45,-514.33
18123,CA-2017-258221,06/05/2017,06/09/2017,Standard Class,MC-17590,United States,Hackensack,New Jersey,7601,East,FUR-FU-10003268,Furni,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,89.6624,12,0.0,23.1065
18124,CA-2014-857061,10/23/2016,10/23/2016,First Class,RW-19630,United States,Los Angeles,California,90036,West,TEC-PH-10004522,technologies,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,317.1222,2,0.5,-22.9445
18125,US-2015-103512,12/24/2017,12/28/2017,First Class,SC-20695,United States,Lakewood,California,90712,--,FUR-CH-10001146,Furni,Chairs,"Global Value Mid-Back Manager's Chair, Gray",0.01,4,0.6,0.0
18126,US-2014-166924,09/27/2015,10/04/2015,First Class,JE-15715,United States,Roswell,Georgia,30076,South,OFF-PA-10000807,OfficeSupply,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",0.01,12,0.3,-0.0034
18127,CA-2017-857607,06/21/2017,06/23/2017,First Class,JK-15640,United States,Pembroke Pines,Florida,33024,South,OFF-ST-10003058,OfficeSupply,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,271.01,9,0.8,-157.5182
18128,CA-2014-609205,07/30/2015,07/30/2015,Standard Class,CG-12520,United States,Canton,Michigan,48187,Central,OFF-AP-10004036,OfficeSupply,Appliances,Bionaire 99.97% HEPA Air Cleaner,1671.1964,14,0.15,306.2703
18129,US-2014-937200,05/28/2016,06/01/2016,First Class,NS-18640,United States,Bakersfield,California,93309,--,FUR-FU-10001706,Furni,Furnishings,Longer-Life Soft White Bulbs,0.01,11,0.8,-0.0039
18130,CA-2016-124017,10/31/2015,10/31/2015,Second Class,CS-11845,United States,Florence,South Carolina,29501,South,TEC-AC-10002006,Tech,Accessories,Memorex Micro Travel Drive 16 GB,0.01,10,0.2,
18131,CA-2014-354929,03/18/2016,03/23/2016,Standard Class,RH-19600,United States,Jonesboro,Arkansas,72401,South,OFF-FA-10003021,OfficeSupply,Fasteners,Staples,193.5275,10,0.7,-99.5188
18132,CA-2015-567217,09/20/2014,09/26/2014,Same Day,PO-18865,United States,Sacramento,California,95823,West,OFF-BI-10003712,OfficeSupply,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",966.0382,2,0.8,-269.0707
18133,US-2015-646983,10/04/2017,10/04/2017,First Class,FC-14335,United States,Sacramento,California,95823,West,OFF-ST-10004180,OfficeSupply,Storage,Safco Commercial Shelving,634.9479,8,0.32,-30.5267
18134,US-2017-170353,04/15/2016,04/21/2016,First Class,HF-14995,United States,Bossier City,Louisiana,71111,South,FUR-FU-10000305,Furni,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",0.01,3,0.0,
18135,US-2016-721502,05/29/2015,05/29/2015,Same Day,CR-12820,United States,Mount Vernon,New York,10550,East,FUR-FU-10003724,Furni,Furnishings,Westinghouse Clip-On Gooseneck Lamps,0.01,5,0.45,-0.0011
18136,US-2017-192125,04/13/2016,04/17/2016,First Class,MD-17860,United States,Bangor,Maine,4401,East,FUR-FU-10002116,Furni,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",69.7525,11,0.6,-0.4474
18137,CA-2014-953527,07/13/2017,07/13/2017,Same Day,NS-18505,United States,Miramar,Florida,33023,South,TEC-PH-10000730,Tech,Phones,Samsung Galaxy S4 Active,0.01,8,0.2,0.0018
18138,US-2017-976837,11/07/2017,11/11/2017,Same Day,VF-21715,United States,Lawton,Oklahoma,73505,Central,OFF-AR-10000896,OfficeSupply,Art,Newell 329,399.6402,6,,73.3294
18139,US-2015-815785,02/24/2015,03/02/2015,Standard Class,JD-15895,United States,Wheeling,West Virginia,26003,--,OFF-PA-10001994,OfficeSupply,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",391.6303,3,0.45,-137.0042
18140,US-2017-595584,06/12/2017,06/13/2017,Second Class,RF-19345,United States,Twin Falls,Idaho,83301,West,OFF-SU-10002573,OfficeSupply,Supplies,"Acme 10"" Easy Grip Assistive Scissors",0.01,6,0.8,-0.0033
18141,CA-2015-897667,10/17/2015,10/24/2015,Second Class,YS-21880,United States,Durham,North Carolina,27707,South,OFF-ST-10004507,OfficeSupply,Storage,Advantus Rolling Storage Box,0.01,12,0.15,0.003
18142,CA-2017-903804,07/21/2014,07/27/2014,Same Day,CS-12460,United States,Belleville,New Jersey,7109,East,OFF-SU-10004261,OfficeSupply,Supplies,"Fiskars 8"" Scissors, 2/Pack",0.01,14,0.6,-0.0052
18143,CA-2016-788636,02/20/2016,02/25/2016,First Class,DN-13690,United States,Broomfield,Colorado,80020,West,OFF-BI-10000301,OfficeSupply,Binders,GBC Instant Report Kit,0.01,14,0.2,-0.0015
18144,CA-2015-136538,11/26/2014,12/02/2014,First Class,MO-17500,United States,Marietta,Georgia,30062,South,OFF-BI-10001196,OfficeSupply,Binders,"Avery Flip-Chart Easel Binder, Black",726.1714,10,0.0,216.2404
18145,US-2015-537256,08/24/2015,08/31/2015,Second Class,BP-11095,United States,Pocatello,Idaho,83201,West,FUR-CH-10003606,Furni,Chairs,SAFCO Folding Chair Trolley,1228.6808,2,0.7,-611.4328
18146,CA-2014-540930,09/30/2015,10/03/2015,Same Day,JM-16195,United States,Franklin,Tennessee,37064,South,OFF-BI-10002432,OfficeSupply,Binders,Wilson Jones Standard D-Ring Binders,0.01,3,0.0,0.0029
18147,US-2015-999604,01/11/2017,01/17/2017,First Class,DS-13030,United States,Oak Park,Illinois,60302,,OFF-AR-10000658,OfficeSupply,Art,Newell 324,384.0879,6,0.6,-182.0373
18148,US-2016-561466,02/09/2014,02/13/2014,Same Day,NP-18325,United States,Lakewood,New Jersey,8701,East,FUR-TA-10000617,Furni,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",852.0218,12,0.6,-269.9532
18149,CA-2015-324616,10/02/2015,10/08/2015,First Class,RD-19900,United States,Pearland,Texas,77581,Central,FUR-FU-10000732,Furni,Furnishings,Eldon 200 Class Desk Accessories,0.01,5,0.8,
18150,CA-2016-393248,09/08/2016,09/15/2016,Second Class,MK-18160,United States,Temecula,California,92592,West,OFF-PA-10001972,OfficeSupply,Paper,Xerox 214,0.01,13,,0.0019
18151,US-2014-210426,12/25/2015,12/27/2015,Second Class,CP-12340,United States,Hillsboro,Oregon,97123,West,OFF-BI-10002309,OfficeSupply,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,0.01,3,,0.0062
18152,US-2017-802177,09/28/2015,10/03/2015,First Class,AR-10405,United States,Pembroke Pines,Florida,33024,South,TEC-MA-10004125,technologies,Machines,Cubify CubeX 3D Printer Triple Head Print,0.01,8,0.32,0.0003
18153,CA-2016-929636,02/26/2015,02/26/2015,Second Class,VM-21685,United States,Mesa,Arizona,85204,--,FUR-FU-10003829,Furni,Furnishings,Stackable Trays,690.1801,6,0.1,119.9336
18154,CA-2014-612780,11/22/2017,11/28/2017,Second Class,AF-10885,United States,Burlington,Vermont,5408,East,OFF-AP-10000179,OfficeSupply,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,315.7911,2,0.1,
18155,US-2014-225361,04/28/2014,05/04/2014,Same Day,LT-16765,United States,Revere,Massachusetts,2151,--,FUR-TA-10001889,Furni,Tables,Bush Advantage Collection Racetrack Conference Table,798.6727,11,0.6,-161.3937
18156,US-2014-109446,02/12/2016,02/14/2016,First Class,DB-13060,United States,Macon,Georgia,31204,South,TEC-PH-10002584,Tech,Phones,Samsung Galaxy S4,873.4032,2,0.7,-98.7731
18157,CA-2014-864531,02/28/2014,03/03/2014,First Class,EB-13840,United States,Davis,California,95616,,TEC-AC-10002253,technologies,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,0.01,8,0.8,-0.0057
18158,US-2015-796996,02/27/2015,03/06/2015,First Class,ML-17410,United States,Bethlehem,Pennsylvania,18018,East,OFF-ST-10003479,OfficeSupply,Storage,"Eldon Base for stackable storage shelf, platinum",631.4004,2,0.5,-264.2694
18159,US-2015-180680,01/16/2016,01/23/2016,Same Day,VB-21745,United States,Missouri City,Texas,77489,Central,OFF-AR-10004587,OfficeSupply,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",0.01,4,0.0,0.0027
18160,CA-2015-113094,05/05/2014,05/12/2014,Same Day,CM-12190,United States,Rome,New York,13440,--,TEC-PH-10001299,Tech,Phones,Polycom CX300 Desktop Phone USB VoIP phone,578.7584,5,0.0,411.1074
18161,US-2015-116887,11/05/2017,11/08/2017,First Class,DM-13525,United States,Pasadena,Texas,77506,Central,FUR-FU-10000409,Furni,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",473.8959,7,0.8,-299.8864
18162,CA-2015-972669,11/29/2014,12/05/2014,Second Class,EN-13780,United States,Rancho Cucamonga,California,91730,West,FUR-FU-10002396,Furni,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",119.3155,11,0.5,-35.4214
18163,US-2014-477438,09/06/2014,09/06/2014,Same Day,AB-10255,United States,Mount Pleasant,South Carolina,29464,South,OFF-BI-10000822,OfficeSupply,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",709.261,4,0.0,315.9251
18164,CA-2016-648340,01/25/2015,01/28/2015,First Class,AC-10615,United States,Philadelphia,Pennsylvania,19120,East,TEC-MA-10003356,technologies,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,0.01,11,0.45,-0.0031
18165,US-2015-729846,02/15/2015,02/22/2015,First Class,CB-12025,United States,Monroe,North Carolina,28110,South,OFF-EN-10003798,OfficeSupply,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",0.01,1,0.8,-0.01
18166,US-2017-172401,03/09/2016,03/16/2016,First Class,CD-12280,United States,Tinley Park,Illinois,60477,Central,FUR-FU-10000076,Furni,Furnishings,24-Hour Round Wall Clock,0.01,10,0.8,-0.0062
18167,US-2016-595502,07/09/2016,07/13/2016,Standard Class,DB-13660,United States,Manteca,California,95336,West,OFF-BI-10000138,OfficeSupply,Binders,Acco Translucent Poly Ring Binders,0.01,9,0.7,-0.0059
18168,CA-2016-901215,06/10/2014,06/13/2014,First Class,CM-12115,United States,Jefferson City,Missouri,65109,Central,OFF-SU-10004768,OfficeSupply,Supplies,Acme Kleencut Forged Steel Scissors,0.01,13,0.8,-0.0062
18169,CA-2017-404650,01/12/2017,01/13/2017,Second Class,CA-12265,United States,Wilmington,North Carolina,28403,--,TEC-PH-10003800,Tech,Phones,i.Sound Portable Power - 8000 mAh,173.6473,1,0.8,-140.5264
18170,CA-2014-561407,11/16/2015,11/19/2015,Second Class,CA-11965,United States,Elkhart,Indiana,46514,Central,OFF-BI-10003429,OfficeSupply,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",0.01,14,0.32,-0.0018
18171,CA-2014-800222,10/22/2017,10/25/2017,Second Class,XP-21865,United States,Cedar Rapids,Iowa,52402,Central,OFF-AP-10002472,OfficeSupply,Appliances,3M Office Air Cleaner,0.01,11,,-0.0036
18172,CA-2015-165787,02/16/2016,02/16/2016,Same Day,RH-19495,United States,Aurora,Colorado,80013,West,OFF-AR-10004022,OfficeSupply,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,489.4604,6,0.3,-21.22
18173,US-2014-767435,08/17/2015,08/17/2015,First Class,SW-20275,United States,Wilmington,Delaware,19805,East,OFF-AP-10000828,OfficeSupply,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,0.01,10,0.7,-0.00
18174,US-2014-493985,04/19/2014,04/21/2014,Second Class,SC-20020,United States,Saint Charles,Missouri,63301,Central,FUR-CH-10002880,Furni,Chairs,"Global High-Back Leather Tilter, Burgundy",384.6509,10,,-126.6377
18175,CA-2016-735228,08/15/2014,08/21/2014,Second Class,AH-10690,United States,Naperville,Illinois,60540,Central,OFF-AR-10004456,OfficeSupply,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,318.9964,12,,
18176,CA-2014-187518,03/08/2017,03/10/2017,Same Day,LP-17095,United States,Bristol,Connecticut,6010,East,OFF-AR-10004930,OfficeSupply,Art,Turquoise Lead Holder with Pocket Clip,448.111,13,0.3,-46.7944
18177,US-2016-281152,08/20/2015,08/22/2015,Second Class,TW-21025,United States,Jacksonville,North Carolina,28540,South,FUR-TA-10004619,Furni,Tables,Hon Non-Folding Utility Tables,1184.5181,10,0.6,-345.9805
18178,US-2015-514339,01/18/2015,01/21/2015,Second Class,MG-17695,United States,Yuma,Arizona,85364,West,TEC-PH-10002563,technologies,Phones,Adtran 1202752G1,335.8457,7,0.1,84.2521
18179,CA-2015-457392,06/29/2015,07/05/2015,Standard Class,SF-20200,United States,Athens,Georgia,30605,South,TEC-PH-10002103,Tech,Phones,Jabra SPEAK 410,1160.2381,3,0.5,52.8054
18180,US-2014-845533,10/30/2014,11/06/2014,Same Day,KD-16495,United States,Reading,Pennsylvania,19601,East,FUR-CH-10001973,Furni,Chairs,Office Star Flex Back Scooter Chair with White Frame,137.5488,8,0.45,-54.5267
18181,US-2015-771716,02/05/2014,02/05/2014,Second Class,EH-13990,United States,El Cajon,California,92020,West,OFF-ST-10003123,OfficeSupply,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,240.9855,9,,-5.76
18182,US-2017-239943,06/29/2017,06/29/2017,Same Day,DR-12940,United States,Sunnyvale,California,94086,West,OFF-AR-10004752,OfficeSupply,Art,Blackstonian Pencils,197.0646,4,0.4,-12.3514
18183,CA-2014-425522,11/18/2017,11/25/2017,Standard Class,TP-21415,United States,Haltom City,Texas,76117,--,TEC-PH-10002483,technologies,Phones,Motorola Moto X,0.01,13,0.8,-0.01
18184,CA-2016-187154,01/08/2015,01/15/2015,First Class,AR-10345,United States,Everett,Massachusetts,2149,East,OFF-PA-10003936,OfficeSupply,Paper,Xerox 1994,808.9193,9,0.3,-191.5926
18185,US-2016-549396,11/09/2014,11/16/2014,First Class,AH-10210,United States,Redmond,Washington,98052,West,FUR-FU-10000719,Furni,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",0.01,12,0.1,0.0018
18186,US-2014-931209,08/18/2017,08/23/2017,First Class,BN-11470,United States,Thousand Oaks,California,91360,West,OFF-PA-10002421,OfficeSupply,Paper,Embossed Ink Jet Note Cards,0.01,14,0.15,0.002
18187,CA-2016-766667,10/23/2017,10/30/2017,Same Day,LS-17245,United States,Keller,Texas,76248,Central,OFF-PA-10001307,OfficeSupply,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",522.0114,11,,92.7393
18188,CA-2017-617958,08/16/2014,08/22/2014,First Class,EM-14200,United States,Haltom City,Texas,76117,Central,OFF-BI-10001078,OfficeSupply,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",560.4278,12,0.5,-4.5198
18189,CA-2017-855534,05/14/2014,05/21/2014,Second Class,EG-13900,United States,Muskogee,Oklahoma,74403,Central,TEC-PH-10000141,Tech,Phones,Clearsounds A400,312.9892,12,0.2,18.7013
18190,CA-2014-912119,04/06/2017,04/06/2017,First Class,CA-11965,United States,Round Rock,Texas,78664,Central,OFF-PA-10003651,OfficeSupply,Paper,Xerox 1968,623.1221,5,0.0,129.7865
18191,CA-2015-726896,04/11/2014,04/18/2014,First Class,KH-16360,United States,Auburn,Alabama,36830,South,FUR-CH-10000749,Furni,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,99.6594,2,0.15,31.15
18192,US-2017-453673,01/30/2014,01/30/2014,Same Day,KB-16240,United States,San Gabriel,California,91776,West,TEC-MA-10004125,Tech,Machines,Cubify CubeX 3D Printer Triple Head Print,251.9174,11,0.32,-25.0442
18193,CA-2015-962833,06/25/2016,06/30/2016,Standard Class,CS-12130,United States,Bellingham,Washington,98226,West,TEC-PH-10003555,technologies,Phones,Motorola HK250 Universal Bluetooth Headset,152.7671,14,0.7,-66.73
18194,US-2014-485616,03/13/2015,03/19/2015,First Class,ML-17395,United States,Seattle,Washington,98103,West,FUR-FU-10000293,Furni,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,387.8354,4,,-49.5043
18195,CA-2017-831929,08/28/2016,08/30/2016,Second Class,BE-11335,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000806,OfficeSupply,Paper,Xerox 1934,626.6305,8,0.45,-115.7875
18196,US-2015-155142,02/01/2016,02/08/2016,Standard Class,AO-10810,United States,Apple Valley,Minnesota,55124,Central,FUR-FU-10003274,Furni,Furnishings,Regeneration Desk Collection,208.0093,6,0.6,-111.4735
18197,US-2015-149437,09/19/2016,09/25/2016,Second Class,MM-18280,United States,Rancho Cucamonga,California,91730,West,FUR-FU-10004306,Furni,Furnishings,Electrix Halogen Magnifier Lamp,1432.692,8,0.0,412.9874
18198,US-2015-814263,10/18/2017,10/22/2017,First Class,LW-16990,United States,Visalia,California,93277,West,OFF-AP-10003971,OfficeSupply,Appliances,Belkin 6 Outlet Metallic Surge Strip,691.7885,9,,-201.42
